index,city_state,count_crimes,lat,lng,population
"2470","Richland, MI",1,42.3762,-85.4553,831
"2471","Richland, WA",13,46.2824,-119.2938,58225
"2472","Richmond, CA",37,37.9477,-122.339,110567
"2473","Richmond, IN",2,39.8318,-84.8905,42373
"2474","Richmond, KY",26,37.7306,-84.2926,40972
"2475","Richmond, MI",5,42.8094,-82.7518,6262
"2476","Richmond, MO",2,39.2755,-93.9731,5653
"2477","Richmond, TX",1,29.5825,-95.7602,12578
"2478","Richmond, VA",23,37.5295,-77.4756,1075798
"2479","Richwood, OH",1,40.4277,-83.2955,2480
"2480","Richwood, TX",1,29.0723,-95.4045,3988
"2481","Ridgecrest, CA",3,35.6308,-117.6621,32684
"2482","Ridgefield Park, NJ",4,40.8543,-74.0201,12901
"2483","Ridgefield, NJ",1,40.8313,-74.0147,11171
"2484","Ridgefield, WA",1,45.8114,-122.705,9153
"2485","Ridgeland, MS",1,32.4236,-90.1481,24104
"2486","Ridgely, TN",1,36.2607,-89.4808,1623
"2487","Ridgewood, NJ",15,40.9822,-74.1128,25056
"2488","Rifle, CO",2,39.5362,-107.7729,11089
"2489","Ringwood, NJ",3,41.1064,-74.2749,12198
"2490","Rio Vista, CA",1,38.1763,-121.7025,9718
"2491","Ripley, TN",2,35.7449,-89.5358,8045
"2492","Ripon, CA",7,37.7417,-121.131,16386
"2493","Ripon, WI",1,43.8436,-88.8387,8040
"2494","Ritzville, WA",1,47.1253,-118.3809,1654
"2495","River Edge, NJ",6,40.9268,-74.0387,11435
"2496","River Falls, WI",7,44.861,-92.6248,16402
"2497","River Rouge, MI",2,42.2731,-83.1246,7419
"2498","Riverbank, CA",2,37.7268,-120.9402,24881
"2499","Riverdale Park, MD",1,38.9642,-76.9266,7200
"2500","Riverdale, NJ",2,40.9921,-74.3125,4135
"2501","Riverside, AL",1,33.6171,-86.2042,2377
"2502","Riverside, CA",120,33.9381,-117.3948,2107852
"2503","Riverside, OH",7,39.7836,-84.1219,25133
"2504","Riverton, NJ",1,40.0115,-75.0148,2685
"2505","Riverton, WY",1,43.0421,-108.414,12445
"2506","Riverview, MI",3,42.1728,-83.1935,12032
"2507","Riverview, MO",1,38.7441,-90.211,2832
"2508","Roanoke Rapids, NC",15,36.4452,-77.6491,22225
"2509","Roanoke, AL",4,33.1454,-85.3694,5913
"2510","Roanoke, VA",13,37.2785,-79.958,214674
"2511","Robbinsdale, MN",3,45.0261,-93.3332,14389
"2512","Robinson, IL",1,39.0089,-87.7333,7513
"2513","Rochester Hills, MI",9,42.6645,-83.1563,74516
"2514","Rochester, MI",6,42.6866,-83.1198,13296
"2515","Rochester, MN",44,44.0151,-92.4778,119942
"2516","Rochester, NH",3,43.299,-70.9787,31526
"2517","Rochester, NY",33,43.168,-77.6162,703952
"2518","Rock Hill, SC",7,34.9416,-81.0244,119105
"2519","Rock Island, IL",1,41.4699,-90.5827,37176
"2520","Rockford, IL",33,42.2597,-89.0641,282762
"2521","Rockford, MI",1,43.1266,-85.5582,6391
"2522","Rockingham, NC",1,34.9386,-79.7608,23016
"2523","Rockland, ME",1,44.1274,-69.1369,8616
"2524","Rockledge, FL",1,28.3201,-80.732,28227
"2525","Rockwall, TX",5,32.9169,-96.4377,45888
"2526","Rockwood, TN",2,35.8693,-84.6731,5425
"2527","Rocky Mount, NC",8,35.9676,-77.8048,64018
"2528","Rocky Mount, VA",1,37.0045,-79.8854,5953
"2529","Rocky River, OH",1,41.4703,-81.8526,19986
"2530","Rogers, AR",14,36.3172,-94.1526,68669
"2531","Rogersville, TN",1,36.4081,-83.0043,6380
"2532","Rohnert Park, CA",10,38.348,-122.6964,43291
"2533","Rolla, MO",22,37.9458,-91.7608,21059
"2534","Rolla, ND",1,48.8527,-99.6142,1252
"2535","Rolling Hills Estates, CA",3,33.7783,-118.3509,8058
"2536","Rolling Meadows, IL",3,42.0747,-88.0252,23532
"2537","Romeo, MI",4,42.8049,-83.0041,3606
"2538","Romeoville, IL",1,41.6318,-88.0996,39746
"2539","Romulus, MI",13,42.2237,-83.366,23573
"2540","Roosevelt Park, MI",1,43.1981,-86.2733,3796
"2541","Roosevelt, UT",10,40.2924,-110.0093,7233
"2542","Roscoe, IL",1,42.4256,-89.0083,10510
"2543","Roseburg, OR",3,43.2232,-123.3518,46228
"2544","Roselle Park, NJ",1,40.6653,-74.2666,13588
"2545","Roselle, NJ",3,40.6527,-74.2599,21811
"2546","Rosemead, CA",2,34.0689,-118.0823,54058
"2547","Rosenberg, TX",3,29.546,-95.822,38307
"2548","Roseto, PA",1,40.8778,-75.2204,1540
"2549","Roseville, CA",45,38.7703,-121.3196,141500
"2550","Roseville, MI",48,42.5074,-82.9369,47018
"2551","Roseville, MN",12,45.0155,-93.1545,36457
"2552","Rossville, TN",2,35.0323,-89.5612,962
"2553","Round Lake Park, IL",1,42.3309,-88.075,7747
"2554","Round Rock, TX",8,30.5254,-97.666,133372
"2555","Rowlett, TX",5,32.9157,-96.5488,67339
"2556","Roxboro, NC",6,36.3879,-78.9812,9599
"2557","Roy, UT",3,41.1715,-112.0485,39613
"2558","Royal Oak, MI",21,42.5084,-83.1539,59277
"2559","Royal Palm Beach, FL",1,26.7038,-80.2241,40396
"2560","Royse City, TX",1,32.9762,-96.3175,14702
"2561","Rugby, ND",1,48.3656,-99.9906,2590
"2562","Rumson, NJ",2,40.3626,-74.0046,6714
"2563","Runnemede, NJ",8,39.8521,-75.0739,8300
"2564","Rushville, IN",1,39.6172,-85.4463,6383
"2565","Rusk, TX",4,31.7978,-95.1491,5602
"2566","Russell Springs, KY",3,37.0509,-85.0774,2638
"2567","Russellville, AR",1,35.2763,-93.1383,34205
"2568","Russellville, KY",5,36.8393,-86.895,7109
"2569","Rutherford, NJ",1,40.8203,-74.1057,18303
"2570","Rutland, VT",3,43.6091,-72.9782,18131
"2571","Sabina, OH",2,39.4902,-83.6336,2579
"2572","Sachse, TX",6,32.9726,-96.5793,26046
"2573","Saco, ME",39,43.539,-70.4624,19964
"2574","Sacramento, CA",112,38.5667,-121.4683,1898019
"2575","Saddle River, NJ",1,41.0273,-74.0956,3173
"2576","Saginaw, MI",32,43.4199,-83.9501,117958
"2577","Sahuarita, AZ",1,31.9323,-110.9654,50616
"2578","Salamanca, NY",1,42.1631,-78.7233,5402
"2579","Salem, IL",2,38.6279,-88.959,7730
"2580","Salem, MA",38,42.5129,-70.902,43226
"2581","Salem, NJ",1,39.5681,-75.4724,5235
"2582","Salem, OH",11,40.9049,-80.8491,17571
"2583","Salem, OR",58,44.9231,-123.0246,266804
"2584","Salina, KS",32,38.8137,-97.6143,46550
"2585","Salinas, CA",11,36.6884,-121.6317,190972
"2586","Saline, MI",7,42.1741,-83.778,9343
"2587","Salineville, OH",1,40.6207,-80.8345,1218
"2588","Salisbury, MD",2,38.3756,-75.5867,106447
"2589","Salisbury, NC",22,35.6656,-80.4909,33988
"2590","Salley, SC",1,33.5678,-81.3037,415
"2591","Sallisaw, OK",3,35.4605,-94.807,8497
"2592","Salt Lake City, UT",50,40.7777,-111.9306,1098526
"2593","Saluda, SC",1,34.0009,-81.7713,3605
"2594","Sammamish, WA",11,47.6017,-122.0416,65892
"2595","San Angelo, TX",14,31.4424,-100.4506,101004
"2596","San Anselmo, CA",1,37.9821,-122.5699,12476
"2597","San Antonio, TX",81,29.4658,-98.5253,2049293
"2598","San Bernardino, CA",31,34.1417,-117.2946,215784
"2599","San Bruno, CA",6,37.6254,-122.4313,42807
"2600","San Clemente, CA",7,33.4498,-117.6103,64558
"2601","San Diego, CA",357,32.8312,-117.1225,3220118
"2602","San Dimas, CA",6,34.1082,-117.809,33621
"2603","San Fernando, CA",3,34.2886,-118.4363,24322
"2604","San Francisco, CA",365,37.7562,-122.443,3592294
"2605","San Gabriel, CA",6,34.0948,-118.099,39899
"2606","San Jacinto, CA",5,33.797,-116.9916,49215
"2607","San Jose, CA",204,37.3019,-121.8486,1798103
"2608","San Juan Capistrano, CA",2,33.5009,-117.6544,35911
"2609","San Juan, TX",1,26.1903,-98.152,37008
"2610","San Leandro, CA",59,37.7071,-122.1601,88815
"2611","San Luis Obispo, CA",26,35.2669,-120.6691,62290
"2612","San Marcos, CA",16,33.135,-117.1744,96664
"2613","San Marcos, TX",2,29.8736,-97.9381,76218
"2614","San Marino, CA",1,34.1224,-118.1132,13048
"2615","San Mateo, CA",14,37.5521,-122.3122,104430
"2616","San Pablo, CA",3,37.9628,-122.3425,30990
"2617","San Rafael, CA",21,37.9905,-122.5222,58440
"2618","San Ramon, CA",11,37.7625,-121.9365,75995
"2619","San Saba, TX",2,31.1965,-98.7244,3173
"2620","Sandoval, IL",1,38.6121,-89.1193,1214
"2621","Sandy, UT",4,40.571,-111.8505,96380
"2622","Sanford, FL",3,28.7893,-81.276,61448
"2623","Sanford, ME",21,43.4244,-70.7573,29535
"2624","Sanger, CA",1,36.699,-119.5575,27777
"2625","Sanger, TX",1,33.3716,-97.1677,8732
"2626","Santa Ana, CA",63,33.7366,-117.8819,332318
"2627","Santa Barbara, CA",12,34.4285,-119.7202,202401
"2628","Santa Clara, CA",3,37.3645,-121.968,130365
"2629","Santa Clarita, CA",64,34.4175,-118.4964,312446
"2630","Santa Cruz, CA",82,36.9789,-122.0346,176428
"2631","Santa Maria, CA",5,34.9334,-120.4432,140545
"2632","Santa Monica, CA",27,34.0232,-118.4813,90401
"2633","Santa Paula, CA",1,34.3521,-119.0698,30233
"2634","Santa Rosa, CA",18,38.4458,-122.7067,324634
"2635","Santee, CA",18,32.8554,-116.9851,58081
"2636","Santee, SC",1,33.4801,-80.4852,900
"2637","Sapulpa, OK",8,36.0089,-96.1006,21278
"2638","Saraland, AL",2,30.8478,-88.1004,14649
"2639","Sarasota, FL",1,27.3386,-82.5431,722243
"2640","Saratoga Springs, NY",8,43.0674,-73.7775,68028
"2641","Saratoga Springs, UT",5,40.3449,-111.9152,33282
"2642","Saratoga, CA",3,37.2684,-122.0263,30153
"2643","Sartell, MN",2,45.6187,-94.2207,18926
"2644","Sauk Centre, MN",1,45.736,-94.9523,4505
"2645","Sault Ste. Marie, MI",14,46.4817,-84.3723,13420
"2646","Savage, MN",5,44.7544,-93.3631,32362
"2647","Savannah, TN",2,35.221,-88.236,8288
"2648","Sayre, OK",2,35.2973,-99.6284,4486
"2649","Sayreville, NJ",1,40.4656,-74.3237,44173
"2650","Schaumburg, IL",2,42.0307,-88.0838,72887
"2651","Schenectady, NY",8,42.8025,-73.9276,65273
"2652","Schertz, TX",2,29.5649,-98.2537,42042
"2653","Schoolcraft, MI",1,42.117,-85.6337,1551
"2654","Schulenburg, TX",1,29.682,-96.9075,2913
"2655","Scotts Valley, CA",6,37.0555,-122.0118,11757
"2656","Scottsdale, AZ",49,33.6872,-111.8651,258069
"2657","Scottsville, KY",2,36.7521,-86.2018,4568
"2658","Scranton, PA",5,41.4044,-75.6649,384250
"2659","Sea Girt, NJ",2,40.1308,-74.0358,1765
"2660","Sea Isle City, NJ",3,39.1523,-74.6976,2029
"2661","Seabrook, TX",1,29.5751,-95.0236,14149
"2662","Seaford, DE",3,38.6538,-75.611,8013
"2663","Sealy, TX",1,29.7676,-96.1679,6446
"2664","Searcy, AR",2,35.2418,-91.7351,26889
"2665","Seaside Park, NJ",1,39.9264,-74.0785,1543
"2666","Seaside, CA",2,36.6224,-121.8191,116720
"2667","Seaside, OR",1,45.9889,-123.9214,9060
"2668","SeaTac, WA",2,47.4444,-122.2986,29044
"2669","Seattle, WA",1043,47.6211,-122.3244,3789215
"2670","Sebastian, FL",1,27.7882,-80.4813,26118
"2671","Sebastopol, CA",1,38.4001,-122.8276,7674
"2672","Secaucus, NJ",14,40.781,-74.0659,21893
"2673","Sedgwick, KS",1,37.9157,-97.4215,1658
"2674","Selinsgrove, PA",2,40.8003,-76.8647,5902
"2675","Selma, CA",2,36.5715,-119.6143,44703
"2676","Seminole, FL",1,27.8435,-82.7839,18838
"2677","Seneca, SC",1,34.6815,-82.9609,27439
"2678","Sequim, WA",5,48.0746,-123.0944,22304
"2679","Seven Points, TX",3,32.3291,-96.2142,1521
"2680","Sevierville, TN",4,35.8873,-83.5677,25557
"2681","Seymour, IN",2,38.9476,-85.891,23598
"2682","Seymour, WI",7,44.5142,-88.3271,3503
"2683","Shafter, CA",1,35.4794,-119.2013,21734
"2684","Shaker Heights, OH",1,41.4744,-81.5496,27027
"2685","Shakopee, MN",2,44.7744,-93.4764,41570
"2686","Shallotte, NC",1,33.9759,-78.3807,4351
"2687","Sharon, TN",2,36.2349,-88.8252,917
"2688","Sharonville, OH",7,39.2825,-84.4071,13684
"2689","Shawnee, KS",6,39.0158,-94.8076,65807
"2690","Sheboygan, WI",7,43.7403,-87.7316,69393
"2691","Sheffield, AL",1,34.757,-87.6977,8901
"2692","Shelby, MI",1,43.6114,-86.3648,2012
"2693","Shelby, OH",4,40.8847,-82.6578,9031
"2694","Shelbyville, IN",5,39.535,-85.7792,21028
"2695","Shelbyville, KY",17,38.2069,-85.2293,24351
"2696","Shelbyville, TN",4,35.4987,-86.4516,22101
"2697","Shelton, CT",7,41.306,-73.1383,41129
"2698","Shelton, WA",5,47.2186,-123.112,20264
"2699","Shenandoah, PA",1,40.8167,-76.2004,17840
"2700","Shepherd, MI",1,43.5235,-84.6927,1486
"2701","Shepherdsville, KY",11,37.9806,-85.6999,12442
"2702","Sheridan, CO",1,39.6466,-105.0181,6183
"2703","Sheridan, WY",1,44.7962,-106.9643,19320
"2704","Sherman, TX",2,33.6274,-96.6218,70704
"2705","Sherwood, AR",16,34.8508,-92.2028,31436
"2706","Sherwood, OR",1,45.3593,-122.8433,19879
"2707","Shiloh, IL",1,38.5534,-89.916,13586
"2708","Shiocton, WI",2,44.4449,-88.5768,913
"2709","Shively, KY",14,38.197,-85.8136,15689
"2710","Shoreline, WA",8,47.7564,-122.3426,57027
"2711","Shoreview, MN",1,45.0842,-93.1358,27130
"2712","Shoshone, ID",1,42.9369,-114.4055,1502
"2713","Show Low, AZ",3,34.2671,-110.0384,11442
"2714","Shreveport, LA",2,32.4656,-93.7956,280062
"2715","Shrewsbury, NJ",4,40.3249,-74.06,4053
"2716","Sidney, MT",1,47.7152,-104.168,6466
"2717","Sidney, OH",6,40.2891,-84.1667,21148
"2718","Sierra Madre, CA",4,34.1687,-118.0504,10793
"2719","Siler City, NC",8,35.7252,-79.4561,9464
"2720","Siloam Springs, AR",3,36.1844,-94.5318,21975
"2721","Silsbee, TX",4,30.3456,-94.1764,9540
"2722","Silverthorne, CO",1,39.656,-106.0867,19344
"2723","Silvis, IL",1,41.4976,-90.4101,7475
"2724","Simi Valley, CA",34,34.2663,-118.749,126589
"2725","Simpsonville, KY",1,38.2167,-85.3514,2923
"2726","Simpsonville, SC",6,34.7287,-82.2573,24221
"2727","Sioux City, IA",1,42.4959,-96.3901,106455
"2728","Sioux Falls, SD",75,43.5397,-96.732,187239
"2729","Skiatook, OK",2,36.3694,-95.9819,8052
"2730","Skokie, IL",13,42.0359,-87.74,62700
"2731","Slocomb, AL",1,31.1103,-85.5954,1898
"2732","Smithfield, NC",8,35.5131,-78.3497,32156
"2733","Smithfield, VA",2,36.9754,-76.6162,10702
"2734","Smithville, MO",2,39.3921,-94.5748,10795
"2735","Smithville, TN",3,35.9584,-85.8211,4886
"2736","Smyrna, DE",3,39.2936,-75.6083,11813
"2737","Smyrna, TN",5,35.9722,-86.5253,51586
"2738","Snohomish, WA",1,47.9276,-122.0968,10154
"2739","Snowmass Village, CO",1,39.2207,-106.9386,2732
"2740","Snyder, TX",1,32.7133,-100.9113,11371
"2741","Soap Lake, WA",1,47.3914,-119.4892,1603
"2742","Socorro, TX",1,31.6384,-106.2601,34370
"2743","Soddy-Daisy, TN",3,35.2571,-85.1739,13619
"2744","Soldotna, AK",1,60.4862,-151.0672,7398
"2745","Soledad, CA",3,36.4432,-121.3426,26207
"2746","Solon, OH",2,41.3864,-81.4401,22779
"2747","Solvang, CA",1,34.5936,-120.1401,16540
"2748","Somers Point, NJ",1,39.3167,-74.6066,10174
"2749","Somerset, KY",6,37.0815,-84.6091,30053
"2750","Somerset, OH",1,39.8064,-82.2995,1455
"2751","Somerton, AZ",1,32.6009,-114.699,19684
"2752","Somerville, MA",51,42.3908,-71.1013,81360
"2753","Somerville, NJ",7,40.5696,-74.6092,12063
"2754","Somerville, TN",1,35.2352,-89.3869,3264
"2755","Sonoma, CA",4,38.2902,-122.4598,33831
"2756","Sonora, CA",9,37.9819,-120.3828,28035
"2757","South Amboy, NJ",1,40.4852,-74.2831,9176
"2758","South Bend, IN",45,41.6767,-86.2696,280498
"2759","South Burlington, VT",11,44.4622,-73.2203,19509
"2760","South Carthage, TN",1,36.2414,-85.9575,1398
"2761","South Charleston, WV",2,38.3482,-81.711,12047
"2762","South Congaree, SC",2,33.9094,-81.1375,2484
"2763","South Daytona, FL",1,29.1656,-81.0056,13080
"2764","South Euclid, OH",7,41.5239,-81.5245,21297
"2765","South Gate, CA",13,33.9448,-118.1926,93444
"2766","South Haven, MI",3,42.4011,-86.2677,5719
"2767","South Jordan, UT",8,40.557,-111.9782,76598
"2768","South Lake Tahoe, CA",16,38.9393,-119.9828,30188
"2769","South Lyon, MI",5,42.4614,-83.6526,124694
"2770","South Milwaukee, WI",1,42.912,-87.8627,20696
"2771","South Ogden, UT",2,41.1722,-111.9577,17199
"2772","South Padre Island, TX",1,26.1218,-97.1703,2778
"2773","South Park Township, PA",1,40.2989,-79.9944,13395
"2774","South Pasadena, CA",1,34.1103,-118.1573,25329
"2775","South Plainfield, NJ",16,40.5748,-74.4153,24052
"2776","South Portland, ME",19,43.631,-70.2895,25532
"2777","South River, NJ",4,40.4455,-74.3784,15779
"2778","South Salt Lake, UT",13,40.7056,-111.8986,25582
"2779","South San Francisco, CA",7,37.6536,-122.4197,67789
"2780","South St. Paul, MN",5,44.8876,-93.0411,20060
"2781","South Toms River, NJ",3,39.9417,-74.2087,3685
"2782","Southbridge, MA",4,42.0604,-72.0338,16878
"2783","Southern Shores, NC",1,36.1205,-75.7327,2958
"2784","Southfield, MI",48,42.4765,-83.2605,72689
"2785","Southgate, MI",11,42.2047,-83.2057,28959
"2786","Southwest Ranches, FL",2,26.0476,-80.375,7957
"2787","Sparta, MI",4,43.1575,-85.7091,4399
"2788","Sparta, WI",1,43.9378,-90.8131,10229
"2789","Spartanburg, SC",4,34.9437,-81.9257,182701
"2790","Spearfish, SD",7,44.4912,-103.8167,12836
"2791","Spencer, OK",1,35.5108,-97.3715,3968
"2792","Spirit Lake, ID",2,47.966,-116.8701,2533
"2793","Spokane Valley, WA",49,47.6626,-117.2346,101060
"2794","Spokane, WA",118,47.6671,-117.433,412275
"2795","Spotswood, NJ",15,40.3949,-74.392,8228
"2796","Spring Hill, TN",20,35.7438,-86.9116,47042
"2797","Spring Lake Park, MN",5,45.1161,-93.2451,6919
"2798","Spring Lake, NJ",1,40.1539,-74.0273,2904
"2799","Springboro, OH",1,39.5612,-84.2348,18931
"2800","Springdale, AR",9,36.1899,-94.1574,81125
"2801","Springdale, OH",1,39.2909,-84.476,11166
"2802","Springdale, SC",1,33.9616,-81.1119,2733
"2803","Springerville, AZ",1,34.156,-109.2989,1978
"2804","Springfield, IL",33,39.771,-89.6538,158509
"2805","Springfield, MA",53,42.1155,-72.5395,623401
"2806","Springfield, MO",27,37.1943,-93.2916,288090
"2807","Springfield, OH",15,39.9297,-83.7957,82820
"2808","Springfield, OR",43,44.0538,-122.981,63230
"2809","Springfield, SC",2,33.4967,-81.2795,484
"2810","Springfield, TN",2,36.4943,-86.8709,18241
"2811","Springtown, TX",1,32.9693,-97.6803,3190
"2812","Spur, TX",2,33.4701,-100.8556,1199
"2813","St. Albans, VT",9,44.8118,-73.0846,8900
"2814","St. Anthony, MN",2,45.0278,-93.2174,9013
"2815","St. Augustine, FL",1,29.8977,-81.31,82180
"2816","St. Charles, IL",2,41.9193,-88.3109,32887
"2817","St. Charles, MI",3,43.2988,-84.1476,1896
"2818","St. Charles, MO",6,38.7954,-90.5157,71028
"2819","St. Clair Shores, MI",15,42.4921,-82.8957,58984
"2820","St. Clair, MI",4,42.8262,-82.493,5279
"2821","St. Cloud, FL",1,28.2294,-81.2829,54579
"2822","St. Cloud, MN",35,45.5339,-94.1718,115028
"2823","St. George, SC",5,33.186,-80.5794,2202
"2824","St. George, UT",13,37.077,-113.577,120899
"2825","St. Helena, CA",2,38.5063,-122.4682,7059
"2826","St. Johns, AZ",4,34.5018,-109.3784,3512
"2827","St. Joseph, MI",10,42.0967,-86.485,8317
"2828","St. Joseph, MO",7,39.7599,-94.821,79161
"2829","St. Louis Park, MN",48,44.9488,-93.3649,48662
"2830","St. Louis, MO",65,38.6358,-90.2451,2024074
"2831","St. Maries, ID",1,47.3146,-116.5722,2658
"2832","St. Matthews, KY",14,38.2497,-85.6383,18105
"2833","St. Paul, MN",132,44.9477,-93.104,308096
"2834","St. Peter, MN",2,44.3296,-93.9659,12421
"2835","St. Peters, MO",12,38.7824,-90.6061,58212
"2836","St. Petersburg, FL",1,27.7931,-82.6652,265351
"2837","Stafford, TX",2,29.6271,-95.5653,17362
"2838","Stallings, NC",1,35.1088,-80.6597,16145
"2839","Stamford, CT",56,41.1035,-73.5583,129638
"2840","Stanford, KY",1,37.535,-84.6605,4393
"2841","Stanhope, NJ",1,40.9141,-74.7027,3306
"2842","Stanton, CA",4,33.8002,-117.9935,38139
"2843","Stanton, KY",1,37.8465,-83.8563,4119
"2844","Stanwood, WA",2,48.2449,-122.3425,7354
"2845","State College, PA",13,40.7909,-77.8568,87723
"2846","Statesville, NC",2,35.7842,-80.8714,27528
"2847","Staunton, VA",2,38.1593,-79.0611,59433
"2848","Stayton, OR",2,44.8033,-122.7983,11166
"2849","Steamboat Springs, CO",14,40.4777,-106.8243,14087
"2850","Steilacoom, WA",2,47.1703,-122.5934,6390
"2851","Sterling Heights, MI",10,42.5809,-83.0305,132438
"2852","Sterling, CO",8,40.6206,-103.1925,15780
"2853","Sterling, IL",1,41.7995,-89.6956,27127
"2854","Sterling, KS",1,38.2094,-98.2063,2209
"2855","Sterlington, LA",1,32.6888,-92.0602,2931
"2856","Steubenville, OH",1,40.3653,-80.652,17753
"2857","Stevens Point, WI",3,44.5241,-89.5508,42837
"2858","Stevensville, MT",1,46.511,-114.0788,2072
"2859","Stigler, OK",1,35.2566,-95.1185,2835
"2860","Stillwater, MN",1,45.0573,-92.8313,19627
"2861","Stillwater, OK",2,36.1316,-97.074,50299
"2862","Stilwell, OK",1,35.8151,-94.6312,4060
"2863","Stockton, CA",29,37.9765,-121.3109,397264
"2864","Stone Harbor, NJ",3,39.0437,-74.7687,810
"2865","Stoneville, NC",2,36.4653,-79.9064,1257
"2866","Stoughton, WI",1,42.9234,-89.2215,13114
"2867","Stow, OH",2,41.1765,-81.4344,34785
"2868","Strasburg, VA",1,38.9961,-78.3548,7320
"2869","Stratford, NJ",2,39.829,-75.0156,6955
"2870","Streamwood, IL",1,42.0209,-88.1778,39228
"2871","Streetsboro, OH",5,41.2396,-81.3456,16478
"2872","Stroud, OK",1,35.768,-96.6474,2700
"2873","Struthers, OH",3,41.051,-80.592,10111
"2874","Stuart, FL",3,27.1958,-80.2438,16237
"2875","Sturgis, MI",2,41.7995,-85.4182,12881
"2876","Sturgis, SD",5,44.411,-103.4975,6922
"2877","Suffolk, VA",11,36.6953,-76.6398,92108
"2878","Sugar Land, TX",2,29.5935,-95.6357,118488
"2879","Suisun City, CA",1,38.2473,-122.009,29663
"2880","Summerville, SC",10,33.0015,-80.1799,52549
"2881","Summit, IL",1,41.7877,-87.8146,11116
"2882","Summit, NJ",6,40.7154,-74.3647,21897
"2883","Sumner, WA",1,47.2189,-122.2338,10427
"2884","Sumter, SC",1,33.9392,-80.393,71518
"2885","Sunbury, OH",1,40.2485,-82.8804,6367
"2886","Sunnyside, WA",5,46.3158,-120.0059,18352
"2887","Sunnyvale, CA",16,37.3836,-122.0256,152703
"2888","Sunrise, FL",6,26.1547,-80.2997,95166
"2889","Surfside Beach, SC",1,33.6093,-78.9772,4525
"2890","Surfside, FL",1,25.8787,-80.125,5651
"2891","Surprise, AZ",4,33.68,-112.4524,141664
"2892","Susanville, CA",1,40.4205,-120.6129,15010
"2893","Sutherlin, OR",7,43.3884,-123.3231,9067
"2894","Swartz Creek, MI",2,42.9626,-83.826,5501
"2895","Sweetwater, TX",5,32.4693,-100.4092,10469
"2896","Sycamore, IL",1,41.9951,-88.6812,18322
"2897","Sylacauga, AL",4,33.1778,-86.2606,16982
"2898","Sylva, NC",3,35.3754,-83.2185,2738
"2899","Sylvania, GA",1,32.7465,-81.641,2562
"2900","Syracuse, UT",3,41.086,-112.0698,31458
"2901","Tacoma, WA",113,47.2431,-122.4531,217827
"2902","Taft, CA",5,35.1267,-119.4242,14898
"2903","Takoma Park, MD",2,38.981,-77.0028,17725
"2904","Talent, OR",1,42.2404,-122.7807,6608
"2905","Talihina, OK",1,34.7522,-95.0409,1084
"2906","Talladega, AL",1,33.4329,-86.0976,15457
"2907","Tallahassee, FL",7,30.4551,-84.2526,257601
"2908","Tallulah, LA",1,32.4067,-91.1915,8346
"2909","Tamarac, FL",1,26.2056,-80.2542,66721
"2910","Tampa, FL",7,27.9942,-82.4451,2908063
"2911","Taneytown, MD",2,39.657,-77.1683,6817
"2912","Taunton, MA",50,41.9036,-71.0943,57464
"2913","Taylor Mill, KY",5,39.0092,-84.4988,6802
"2914","Taylor, MI",22,42.226,-83.2688,60922
"2915","Taylorsville, KY",2,38.0368,-85.3336,1308
"2916","Tea, SD",7,43.4511,-96.834,6031
"2917","Teague, TX",2,31.6295,-96.2801,3515
"2918","Tecumseh, MI",3,42.0065,-83.945,8398
"2919","Tega Cay, SC",2,35.039,-81.011,11335
"2920","Tehachapi, CA",7,35.1274,-118.4749,14928
"2921","Telluride, CO",2,37.9364,-107.8269,2479
"2922","Temecula, CA",8,33.4928,-117.1315,114761
"2923","Tempe, AZ",19,33.3881,-111.9318,195805
"2924","Temple City, CA",6,34.1021,-118.0579,35811
"2925","Temple Terrace, FL",6,28.0437,-82.3774,26639
"2926","Temple, TX",3,31.1076,-97.3894,107258
"2927","Tenafly, NJ",3,40.9175,-73.9531,14453
"2928","Tenino, WA",1,46.8537,-122.8607,1865
"2929","Terre Haute, IN",9,39.4654,-87.3763,92490
"2930","Terrell, TX",5,32.7341,-96.2939,18869
"2931","Texarkana, AR",4,33.4361,-93.996,29657
"2932","Texas City, TX",3,29.4128,-94.9658,118169
"2933","The Village, OK",2,35.5706,-97.5567,9564
"2934","Thibodaux, LA",3,29.7941,-90.8163,14425
"2935","Thomasville, NC",3,35.8813,-80.0807,26649
"2936","Thorndale, TX",2,30.6141,-97.2068,1302
"2937","Thornton, CO",8,39.9197,-104.9438,141464
"2938","Thousand Oaks, CA",19,34.1914,-118.8755,215029
"2939","Three Rivers, MI",3,41.9465,-85.6281,10560
"2940","Throop, PA",2,41.4382,-75.5926,3896
"2941","Thurmont, MD",1,39.621,-77.4076,7659
"2942","Tigard, OR",45,45.4237,-122.7845,55514
"2943","Tillamook, OR",1,45.4562,-123.8331,8328
"2944","Tinley Park, IL",4,41.567,-87.805,55773
"2945","Tinton Falls, NJ",20,40.2709,-74.0948,17451
"2946","Tioga, ND",2,48.3947,-102.9431,1339
"2947","Tipp City, OH",3,39.9643,-84.1858,10115
"2948","Titusville, FL",7,28.5727,-80.8193,57891
"2949","Toledo, OH",82,41.6639,-83.5822,482111
"2950","Toledo, OR",7,44.6198,-123.9341,3766
"2951","Tomahawk, WI",2,45.4746,-89.7228,3140
"2952","Tomball, TX",8,30.0951,-95.6194,11778
"2953","Tompkinsville, KY",1,36.7012,-85.6927,2252
